SEQ_KEY;ORDEM;VARIACAO_IMXIC;DIF_CUSTO_P_x_R;MAT_DIF_PERCENTUAL;TAXA_MAQUINA_FIXA;TAXA_MO_FIXA;TAXA_FIXA_VAR_MO;MO_VALOR;HR_MAQ_VALOR;HR_EXC_VLR;HR_CONFIG_VLR;MO_VARIACAO;EXTERNA_OPERACAO;OUTCOME
476201;564515;0.00;0.23;0.23;-0.37;-0.3;0;-0.32;0.3;-0.25;0;0;0;REQUER JUSTIFICATIVA FABRICA
476219;566064;0.00;-0.02;-0.01;-0.22;-0.16;0;-0.07;-0.28;-0.38;-1;0;0;APROVADO AUTOMATICAMENTE
476252;566031;0.00;-0.17;-0.15;-0.22;-0.16;0;-0.18;-0.17;-0.31;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
476320;566172;0.00;-0.22;-0.2;-0.37;-0.3;0;-0.63;-0.51;-0.45;-0.43;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
476328;566619;0.00;-0.2;-0.16;-0.22;-0.16;0;-0.56;-0.51;-0.59;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
476350;565386;0.00;-0.11;-0.07;-0.22;-0.16;0;-0.38;-0.15;-0.55;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
476445;563779;0.00;-0.07;-0.05;-0.22;-0.16;0;0.02;-0.16;-0.48;-1;0;0;APROVADO AUTOMATICAMENTE
476519;566738;0.00;-0.36;-0.36;-0.37;-0.3;0;-0.64;-0.53;-0.46;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
476547;566104;0.00;-0.29;-0.41;-0.22;-0.16;0;-0.3;-0.21;-0.23;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478577;568451;0.00;-0.16;-0.09;-0.17;-0.11;0;-0.36;-0.3;-0.37;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478631;568245;0.00;-0.07;-0.05;-0.17;-0.11;0;-0.34;-0.33;-0.3;0;0;0;APROVADO AUTOMATICAMENTE
478638;568124;0.00;-0.25;-0.23;-0.33;-0.26;0;-0.35;-0.39;-0.08;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478645;567574;0.00;-0.22;-0.23;-0.33;-0.26;0;-0.62;-0.31;-0.25;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478754;567021;0.00;-0.11;-0.07;-0.17;-0.11;0;-0.27;-0.18;-0.42;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478758;568126;0.00;-0.28;-0.26;-0.33;-0.26;0;-0.45;-0.45;-0.16;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478806;568453;0.00;-0.18;-0.09;-0.17;-0.11;0;-0.43;-0.38;-0.44;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478932;566768;0.00;-0.35;-0.24;-0.17;-0.11;0;-0.28;-0.26;-0.34;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479109;564270;0.00;-0.03;-0.03;-0.17;-0.11;0;-0.71;0;-0.64;0;0;0;APROVADO AUTOMATICAMENTE
479115;567399;0.00;-0.16;-0.17;-0.17;-0.11;0;0.59;0;0.75;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479212;568173;0.00;0.03;0.05;-0.33;-0.26;0;-0.83;-0.46;-0.7;0;0;0;APROVADO AUTOMATICAMENTE
479214;568144;0.00;-0.29;-0.27;-0.33;-0.26;0;-0.33;-0.4;-0.09;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479245;568398;0.00;3.93;4.08;-0.17;-0.11;0;-0.22;0;-0.04;0;0;0;REQUER JUSTIFICATIVA FABRICA
479395;568354;0.00;-0.19;-0.15;-0.17;-0.11;0;-0.45;-0.42;-0.47;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479414;568865;0.00;-0.34;-0.34;-0.33;-0.26;0;-0.56;-0.47;-0.39;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478978;568455;0.00;-0.18;-0.09;-0.17;-0.11;0;-0.43;-0.38;-0.44;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479006;568314;0.00;-0.07;-0.13;-0.17;-0.11;0;-0.16;0;-0.13;0;0;0;APROVADO AUTOMATICAMENTE
479125;567120;0.00;-0.2;-0.2;-0.17;-0.11;0;-0.24;-0.11;-0.06;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479144;567071;0.00;-0.25;-0.26;-0.17;-0.11;0;-0.28;0;-0.2;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479153;567688;0.00;-0.16;-0.15;-0.17;-0.11;0;0.05;-0.06;-0.2;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479169;567493;0.00;-0.04;-0.04;-0.17;-0.11;0;-0.31;0;-0.13;0;0;0;APROVADO AUTOMATICAMENTE
479279;568180;0.00;-0.06;-0.05;-0.33;-0.26;0;-0.67;-0.41;-0.35;0;0;0;APROVADO AUTOMATICAMENTE
479416;568454;0.00;-0.17;-0.09;-0.17;-0.11;0;-0.43;-0.38;-0.3;-0.24;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479466;566584;0.00;-0.27;-0.27;-0.17;-0.11;0;-0.39;0;-0.11;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479832;568472;0.00;-0.27;-0.26;-0.33;-0.26;0;-0.41;-0.44;-0.1;-0.46;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479912;568006;0.00;-0.13;-0.12;-0.17;-0.11;0;-0.42;-0.16;-0.37;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
479937;553535;0.00;-0.12;-0.12;-0.17;-0.11;0;-0.07;0;0.17;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480103;553016;0.00;-0.07;-0.08;-0.17;-0.11;0;-0.1;0;0.28;0;0;0;APROVADO AUTOMATICAMENTE
480205;569062;0.00;-0.08;-0.11;-0.17;-0.11;0;0.27;0.38;-0.17;-1;0;0;APROVADO AUTOMATICAMENTE
480266;568225;0.00;0.14;0.17;-0.33;-0.26;0;-0.18;0.27;0.4;0;0;0;REQUER JUSTIFICATIVA FABRICA
483033;570724;0.00;0.1;-0.06;0.01;0.08;0;0.46;0.68;0.46;-1;0;0;APROVADO AUTOMATICAMENTE
483056;570786;0.00;-0.06;-0.07;0.01;0.08;0;-0.45;0.13;-0.16;-0.17;0;0;APROVADO AUTOMATICAMENTE
483194;571684;0.00;-0.05;-0.05;-0.28;-0.21;0;-0.63;-0.34;-0.08;0;0;0;APROVADO AUTOMATICAMENTE
483276;570438;0.00;-0.07;-0.08;0.01;0.08;0;0.15;0;0.59;0;0;0;APROVADO AUTOMATICAMENTE
483309;561411;0.00;0.06;0.07;0.01;0.08;0;-0.59;0;-0.41;0;0;0;APROVADO AUTOMATICAMENTE
490303;574678;0.00;0.45;0.41;1.37;1.5;0;0;0;2.76;0;0;0;REQUER JUSTIFICATIVA FABRICA
490396;575109;0.00;-0.1;-0.22;1.37;1.5;0;4.24;0;15.67;0;0;0;APROVADO AUTOMATICAMENTE
490415;574835;0.00;-0.08;-0.12;1.73;1.91;0;-0.51;1.16;2.19;-1;0;0;APROVADO AUTOMATICAMENTE
490496;574415;0.00;0.07;-0.04;1.37;1.5;0;-0.39;1.38;0.29;-1;0;0;APROVADO AUTOMATICAMENTE
490200;574627;0.00;0.24;0.24;1.37;1.5;0;-0.26;0;1.77;0;0;0;REQUER JUSTIFICATIVA FABRICA
490429;574408;0.00;0.09;-0.04;1.37;1.5;0;-0.24;1.47;0.7;-1;0;0;APROVADO AUTOMATICAMENTE
490487;574414;0.00;0.1;-0.04;1.37;1.5;0;-0.31;1.71;0.47;-1;0;0;REQUER JUSTIFICATIVA FABRICA
490498;575338;0.00;-0.16;-0.19;1.73;1.91;0;-0.49;1.75;2.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
490526;574614;0.00;0.15;0.15;1.37;1.5;0;-0.38;0;1.37;0;0;0;REQUER JUSTIFICATIVA FABRICA
490542;575273;0.00;0.66;-0.21;1.37;1.5;0;-0.3;1.37;1.51;0;0;0;REQUER JUSTIFICATIVA FABRICA
490688;575175;0.00;0.34;0.34;1.37;1.5;0;-0.14;-1;1.95;-1;0;0;REQUER JUSTIFICATIVA FABRICA
490739;575104;0.00;0.35;0.34;1.37;1.5;0;0.02;0;2.65;0;0;0;REQUER JUSTIFICATIVA FABRICA
490762;574704;0.00;0;-0.07;1.37;1.5;0;0.07;1.88;1.54;-1;0;0;APROVADO AUTOMATICAMENTE
490773;575435;0.00;0.33;0.33;1.37;1.5;0;-0.37;0;1.35;0;0;0;REQUER JUSTIFICATIVA FABRICA
490784;574297;0.00;0;-0.06;1.37;1.5;0;1.14;4.02;2.32;-1;0;0;APROVADO AUTOMATICAMENTE
490869;574421;0.00;0.1;-0.04;1.37;1.5;0;-0.33;1.74;0.43;-1;0;0;REQUER JUSTIFICATIVA FABRICA
490900;574423;0.00;0.09;-0.04;1.37;1.5;0;-0.35;1.58;0.37;-1;0;0;APROVADO AUTOMATICAMENTE
490983;574493;0.00;0.79;0.8;1.37;1.5;0;-0.22;0;1.55;0;0;0;REQUER JUSTIFICATIVA FABRICA
491143;575425;0.00;0.09;-0.06;1.37;1.5;0;0.17;2.09;1.59;-1;0;0;APROVADO AUTOMATICAMENTE
494424;574900;0.00;-0.12;-0.16;-0.1;-0.05;0;-0.02;0.41;0.76;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
494529;576961;0.00;-0.15;-0.15;-0.1;-0.05;0;-0.35;0.07;0.31;-0.46;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
494536;577476;0.00;-0.23;-0.23;-0.1;-0.05;0;-0.45;0.01;0.13;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
494565;577487;0.00;-0.23;-0.21;-0.13;-0.08;0;-0.42;-0.33;-0.39;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
494583;577317;0.00;-0.06;-0.06;-0.1;-0.05;0;-0.6;-0.09;0.27;0;0;0;APROVADO AUTOMATICAMENTE
494595;576171;0.00;-0.18;-0.22;-0.13;-0.08;0;-0.3;-0.13;-0.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
494799;576781;0.00;0.06;0.08;-0.1;-0.05;0;-0.82;-0.35;-0.66;0;0;0;APROVADO AUTOMATICAMENTE
495109;577156;0.00;-0.1;-0.1;-0.13;-0.08;0;-0.28;0;-0.03;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495116;577648;0.00;0.11;0.12;-0.13;-0.08;0;-0.21;-0.04;0.01;-1;0;0;REQUER JUSTIFICATIVA FABRICA
495239;575538;0.00;-0.11;-0.1;-0.13;-0.08;0;0;-0.16;-0.28;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495242;575540;0.00;-0.1;-0.1;-0.13;-0.08;0;-0.32;0;-0.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495265;577511;0.00;0.02;0.01;-0.1;-0.05;0;-0.55;0.16;0.24;0;0;0;APROVADO AUTOMATICAMENTE
495267;577211;0.00;-0.13;-0.12;-0.13;-0.08;0;-0.45;-0.49;-0.52;-0.39;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495332;571856;0.00;-0.14;-0.14;-0.1;-0.05;0;-0.51;-0.06;0.03;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495422;577797;0.00;-0.14;-0.18;-0.1;-0.05;0;0.02;0.71;0.73;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
490571;575809;0.00;0.36;0.45;1.37;1.5;0;-0.37;0;1.05;0;0;0;REQUER JUSTIFICATIVA FABRICA
490607;575314;0.00;-0.02;-0.12;1.73;1.91;0;-0.22;3;3.74;-0.49;0;0;APROVADO AUTOMATICAMENTE
490631;574839;0.00;0.03;-0.13;1.73;1.91;0;0.21;3.66;4.82;-1;0;0;APROVADO AUTOMATICAMENTE
490645;575321;0.00;-0.11;-0.12;1.73;1.91;0;-0.72;0.65;0.85;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
490786;575437;0.00;0.16;-0.01;1.37;1.5;0;0.59;3.41;2.27;-1;0;0;REQUER JUSTIFICATIVA FABRICA
491038;574605;0.00;-0.02;-0.07;1.37;1.5;0;-0.08;1.12;1.05;0.16;0;0;APROVADO AUTOMATICAMENTE
491047;575132;0.00;-0.06;-0.09;1.37;1.5;0;-0.35;1.29;1.28;0.61;0;0;APROVADO AUTOMATICAMENTE
491200;574674;0.00;0.46;0.43;1.37;1.5;0;-0.29;0;2.16;0;0;0;REQUER JUSTIFICATIVA FABRICA
491222;575475;0.00;0.43;0.4;1.37;1.5;0;-0.05;0;2.45;0;0;0;REQUER JUSTIFICATIVA FABRICA
491285;575152;0.00;-0.1;-0.09;-0.1;-0.04;0;-0.42;-0.44;-0.53;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491287;575810;0.00;-0.15;-0.15;0.07;0.14;0;-0.38;0.06;0.56;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491360;575002;0.00;0.07;0.08;0.07;0.14;0;-0.69;-0.15;-0.1;0;0;0;APROVADO AUTOMATICAMENTE
491363;575881;0.00;-0.06;-0.06;0.07;0.14;0;-0.67;-0.07;-0.01;0;0;0;APROVADO AUTOMATICAMENTE
491509;575822;0.00;0.01;0;0.07;0.14;0;-0.52;0.11;0.18;0;0;0;APROVADO AUTOMATICAMENTE
491543;574455;0.00;-0.13;-0.14;-0.1;-0.04;0;-0.05;-0.13;-0.09;0.1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491556;575880;0.00;-0.13;-0.11;-0.1;-0.04;0;-0.54;-0.52;-0.6;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495098;571756;0.00;-0.02;0.01;-0.13;-0.08;0;-0.47;0;-0.3;0;0;0;APROVADO AUTOMATICAMENTE
495162;577532;0.00;-0.16;-0.12;-0.13;-0.08;0;-0.32;-0.19;-0.25;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495167;576174;0.00;-0.18;-0.22;-0.13;-0.08;0;-0.3;-0.13;-0.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495301;577558;0.00;-0.14;-0.14;-0.13;-0.08;0;-0.24;0;0;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495356;576696;0.00;-0.11;-0.11;-0.13;-0.08;0;-0.1;-0.15;-0.24;-0.31;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495371;577862;0.00;-0.12;-0.12;-0.1;-0.05;0;-0.61;-0.11;-0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495428;577572;0.00;-0.03;-0.04;-0.13;-0.08;0;-0.29;0.43;-0.42;-1;0;0;APROVADO AUTOMATICAMENTE
495439;577892;0.00;-0.05;-0.05;-0.13;-0.08;0;0.04;0.04;-0.13;-1;0;0;APROVADO AUTOMATICAMENTE
495449;578032;0.00;-0.11;-0.1;-0.13;-0.08;0;-0.17;-0.27;-0.38;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495455;578033;0.00;-0.1;-0.1;-0.13;-0.08;0;0.21;-0.09;-0.11;-1;0;0;REQUER JUSTIFICATIVA FABRICA
495497;578049;0.00;-0.2;-0.24;-0.13;-0.08;0;-0.31;-0.14;-0.19;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495499;578065;0.00;-0.21;-0.23;-0.13;-0.08;0;-0.3;-0.15;-0.17;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495635;577081;0.00;-0.07;-0.12;-0.13;-0.08;-0.09;-0.26;0.17;-0.13;-0.57;-0.09;0;APROVADO AUTOMATICAMENTE
495669;577803;0.00;-0.17;-0.18;-0.1;-0.05;0;-0.28;0.21;0.22;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495708;577231;0.00;-0.11;-0.11;-0.13;-0.08;0;-0.39;0;-0.2;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480052;555327;0.14;-0.13;-0.15;0;0;0;0;0;0;0;0;-0.2;CUSTO NÃO APROVADO
480063;568325;0.00;-0.2;-0.21;-0.17;-0.11;0;-0.37;0;-0.18;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480072;567831;0.00;0.12;0.01;-0.17;-0.11;0;0.26;0.35;0.29;-0.32;0;0;REQUER JUSTIFICATIVA FABRICA
480082;567743;0.00;-0.05;-0.04;-0.17;-0.11;0;0.07;-0.06;-0.41;-1;0;0;APROVADO AUTOMATICAMENTE
480148;566537;0.00;-0.18;-0.18;-0.17;-0.11;0;-0.49;0;-0.38;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480152;569182;0.00;-0.15;-0.15;-0.17;-0.11;0;-0.21;-0.31;-0.42;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480210;567970;0.00;-0.01;-0.04;-0.33;-0.26;0;-0.2;0.43;0.57;0;0;0;APROVADO AUTOMATICAMENTE
480228;568792;0.00;-0.18;-0.17;-0.17;-0.11;0;-0.53;0;-0.17;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480245;403047;0.00;-0.08;-0.08;-0.33;-0.26;0;-0.62;0.02;-0.35;0;0;0;APROVADO AUTOMATICAMENTE
480278;569012;0.00;0.02;0.02;-0.17;-0.11;0;-0.41;0;-0.25;0;0;0;APROVADO AUTOMATICAMENTE
480483;555326;0.00;-0.13;-0.14;0;0;0;0;0;0;0;0;-0.2;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480507;568736;0.00;-0.28;-0.25;-0.33;-0.26;0;-0.23;-0.09;-0.05;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480573;568855;0.00;-0.2;-0.2;-0.17;-0.11;0;-0.24;0;-0.04;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480614;568730;0.00;-0.29;-0.27;-0.33;-0.26;0;-0.1;0.04;0.09;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480719;568590;0.00;-0.26;-0.24;-0.33;-0.26;0;-0.36;-0.44;-0.14;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
480721;568713;0.00;-0.01;0;-0.33;-0.26;0;-0.81;-0.5;-0.73;0;0;0;APROVADO AUTOMATICAMENTE
491550;574394;0.00;-0.09;-0.04;-0.1;-0.04;0;-0.55;-0.34;-0.56;-1;0;0;APROVADO AUTOMATICAMENTE
491715;575513;0.00;-0.09;-0.09;-0.1;-0.04;0;-0.13;0;0.23;0;0;0;APROVADO AUTOMATICAMENTE
491729;575729;0.00;-0.05;-0.05;-0.1;-0.04;0;-0.29;-0.07;-0.03;-1;0;0;APROVADO AUTOMATICAMENTE
491736;576083;0.00;-0.1;-0.09;-0.1;-0.04;0;-0.2;-0.1;-0.22;-1;0;0;APROVADO AUTOMATICAMENTE
491914;575837;0.00;0.13;0.1;0.07;0.14;0;-0.4;0.66;0.76;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491974;575814;0.00;-0.16;-0.17;0.07;0.14;0;-0.25;0.14;0.68;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491978;576256;0.00;-0.16;-0.17;0.07;0.14;0;-0.31;0.04;0.53;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491996;575906;0.00;-0.04;-0.04;0.07;0.14;0;-0.81;-0.13;-0.47;0;0;0;APROVADO AUTOMATICAMENTE
492045;575203;0.00;-0.05;-0.04;-0.1;-0.04;0;-0.16;-0.25;-0.3;-1;0;0;APROVADO AUTOMATICAMENTE
492123;575024;0.00;0.24;0.24;-0.1;-0.04;0;1.06;0;1.88;0;0;0;REQUER JUSTIFICATIVA FABRICA
492171;576282;0.00;0.02;0.03;0.07;0.14;0;-0.81;-0.16;-0.55;0;0;0;APROVADO AUTOMATICAMENTE
492243;575084;0.00;-0.13;-0.16;0.07;0.14;0;-0.03;0.61;1.46;-0.51;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
492310;576746;0.00;-0.09;-0.09;-0.1;-0.04;0;-0.25;0;0.05;0;0;0;APROVADO AUTOMATICAMENTE
492402;576203;0.00;0;-0.06;-0.1;-0.04;0;0.28;0.43;0.15;-1;0;0;APROVADO AUTOMATICAMENTE
492475;574501;0.00;-0.02;-0.03;-0.1;-0.04;0;0.01;0;0.26;0;0;0;APROVADO AUTOMATICAMENTE
492562;576633;0.00;-0.03;-0.03;-0.13;-0.08;0;-0.38;-0.27;-0.38;-1;0;0;APROVADO AUTOMATICAMENTE
492667;576821;0.00;0;0;-0.13;-0.08;0;-0.1;0;0.19;0;0;0;APROVADO AUTOMATICAMENTE
492677;576547;0.00;-0.09;-0.09;-0.13;-0.08;0;-0.39;-0.24;-0.21;-1;0;0;APROVADO AUTOMATICAMENTE
476820;566611;0.00;-0.03;-0.04;-0.37;-0.3;0;-0.2;0.86;0.05;0;0;0;APROVADO AUTOMATICAMENTE
476860;566033;0.00;0.01;0.01;-0.22;-0.16;0;-0.08;0;0.1;0;0;0;APROVADO AUTOMATICAMENTE
476868;564882;0.00;-0.2;-0.17;-0.22;-0.16;0;-0.44;-0.44;-0.53;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
477044;566682;0.00;-0.03;-0.03;-0.22;-0.16;0;0.24;0.13;0.25;0;0;0;APROVADO AUTOMATICAMENTE
477232;566134;0.00;-0.25;-0.39;-0.22;-0.16;0;-0.02;-0.22;-0.25;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
477240;567516;0.00;-0.06;0;-0.37;-0.3;0;-0.41;-0.35;-0.32;-1;0;0;APROVADO AUTOMATICAMENTE
477251;566204;0.00;-0.11;-0.1;-0.22;-0.16;0;-0.42;0;-0.32;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
477305;567584;0.00;-0.41;-0.36;-0.22;-0.16;0;-0.47;-0.41;-0.42;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
477362;567379;0.00;-0.13;-0.12;-0.37;-0.3;0;-0.28;-0.4;-0.09;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
477372;567218;0.00;-0.08;-0.08;-0.22;-0.16;0;-0.2;0;-0.06;0;0;0;APROVADO AUTOMATICAMENTE
477756;567819;0.00;-0.03;-0.03;-0.22;-0.16;0;0.15;0;0.36;0;0;0;APROVADO AUTOMATICAMENTE
477788;567414;0.00;-0.13;-0.13;-0.22;-0.16;0;-0.39;0;-0.27;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478047;567880;0.00;-0.25;-0.39;-0.22;-0.16;0;-0.02;-0.22;-0.25;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
478072;567495;0.00;-0.08;-0.08;-0.22;-0.16;0;-0.11;0;0.05;0;0;0;APROVADO AUTOMATICAMENTE
478120;567711;0.00;0.01;0.03;-0.22;-0.16;0;0.29;-0.2;0.07;1.5;0;0;APROVADO AUTOMATICAMENTE
478149;567006;0.00;-0.13;-0.07;-0.22;-0.16;0;-0.42;-0.25;-0.59;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491155;575455;0.00;0.66;0.62;1.73;1.91;0;-0.65;1.47;1.63;0;0;0;REQUER JUSTIFICATIVA FABRICA
491175;575004;0.00;0.87;0.8;1.73;1.91;0;0.03;0;8.85;0;0;0;REQUER JUSTIFICATIVA FABRICA
491184;574288;0.00;-0.04;-0.07;1.37;1.5;0;0.37;2.26;1.99;-1;0;0;APROVADO AUTOMATICAMENTE
491305;575047;0.00;-0.12;-0.11;-0.1;-0.04;0;-0.44;-0.4;-0.51;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491415;574498;0.00;-0.09;-0.09;-0.1;-0.04;0;-0.12;0;0.08;0;0;0;APROVADO AUTOMATICAMENTE
491477;576189;0.00;-0.12;-0.12;-0.1;-0.04;0;-0.26;0;0.02;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491516;576097;0.00;-0.12;-0.14;0.07;0.14;0;-0.17;0.72;0.74;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491522;575183;0.00;-0.02;-0.01;-0.1;-0.04;0;-0.26;-0.06;-0.01;-1;0;0;APROVADO AUTOMATICAMENTE
491525;574577;0.00;-0.11;-0.11;-0.1;-0.04;0;-0.3;0;-0.05;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491554;575549;0.00;-0.11;-0.07;-0.1;-0.04;0;-0.28;-0.23;-0.29;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491675;574385;0.00;-0.01;-0.03;-0.1;-0.04;0;0.06;0.4;0.32;-0.81;0;0;APROVADO AUTOMATICAMENTE
491679;575562;0.00;-0.11;-0.22;-0.1;-0.04;0;0.04;0.14;0.15;-0.32;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491704;574387;0.00;-0.05;-0.05;-0.1;-0.04;0;-0.25;-0.02;-0.04;-1;0;0;APROVADO AUTOMATICAMENTE
491749;576120;0.00;-0.11;-0.1;0.07;0.14;0;-0.71;-0.2;-0.15;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491760;576151;0.00;-0.16;-0.18;0.07;0.14;0;-0.2;0.58;0.61;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
491765;575385;0.00;-0.05;-0.05;-0.1;-0.04;0;-0.1;0;0.29;0;0;0;APROVADO AUTOMATICAMENTE
495461;577901;0.00;-0.12;-0.12;-0.13;-0.08;0;-0.5;-0.03;-0.35;-0.82;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495466;577928;0.00;-0.12;-0.11;-0.1;-0.05;0;-0.72;-0.27;-0.23;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495482;577867;0.00;-0.12;-0.11;-0.1;-0.05;0;-0.64;-0.17;-0.12;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495502;578519;0.00;-0.08;-0.08;-0.13;-0.08;0;-0.14;0.07;0.02;-1;0;0;APROVADO AUTOMATICAMENTE
495720;577779;0.00;-0.11;-0.11;-0.1;-0.05;0;-0.6;-0.02;0.04;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495806;573640;0.00;0;-0.03;-0.13;-0.08;0;0.68;0.76;0.22;-1;0;0;APROVADO AUTOMATICAMENTE
495891;578147;0.00;-0.11;-0.11;-0.13;-0.08;0;-0.1;0;0.07;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
495969;578027;0.00;-0.14;-0.19;-0.1;-0.05;0;-0.17;0.05;0.55;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
496084;577417;0.00;-0.3;-0.31;-0.1;-0.05;0;-0.68;0.16;0.67;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
496146;578069;0.00;-0.2;-0.23;-0.11;-0.06;0;-0.3;-0.13;-0.15;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
